Country,Year,1.0.HCount.1.90usd,1.0.HCount.2.5usd,1.0.HCount.Mid10to50,1.0.HCount.Ofcl,1.0.HCount.Poor4uds,1.0.HCount.Vul4to10,1.0.PGap.1.90usd,1.0.PGap.2.5usd,1.0.PGap.Poor4uds,1.0.PSev.1.90usd,1.0.PSev.2.5usd,1.0.PSev.Poor4uds,1.1.HCount.1.90usd,1.1.HCount.2.5usd,1.1.HCount.Mid10to50,1.1.HCount.Ofcl,1.1.HCount.Poor4uds,1.1.HCount.Vul4to10,1.1.PGap.1.90usd,1.1.PGap.2.5usd,1.1.PGap.Poor4uds,1.1.PSev.1.90usd,1.1.PSev.2.5usd,1.1.PSev.Poor4uds,1.2.HCount.1.90usd,1.2.HCount.2.5usd,1.2.HCount.Mid10to50,1.2.HCount.Ofcl,1.2.HCount.Poor4uds,1.2.HCount.Vul4to10,1.2.PGap.1.90usd,1.2.PGap.2.5usd,1.2.PGap.Poor4uds,1.2.PSev.1.90usd,1.2.PSev.2.5usd,1.2.PSev.Poor4uds,2.0.cov.Cel,2.0.cov.Ele,2.0.cov.Int,2.0.cov.Math.pl_2.all,2.0.cov.Math.pl_2.prv,2.0.cov.Math.pl_2.pub,2.0.cov.Math.pl_3.all,2.0.cov.Math.pl_3.prv,2.0.cov.Math.pl_3.pub,2.0.cov.Read.pl_2.all,2.0.cov.Read.pl_2.prv,2.0.cov.Read.pl_2.pub,2.0.cov.Read.pl_3.all,2.0.cov.Read.pl_3.prv,2.0.cov.Read.pl_3.pub,2.0.cov.San,2.0.cov.Sch,2.0.cov.Scie.pl_2.all,2.0.cov.Scie.pl_2.prv,2.0.cov.Scie.pl_2.pub,2.0.cov.Scie.pl_3.all,2.0.cov.Scie.pl_3.prv,2.0.cov.Scie.pl_3.pub,2.0.cov.Wat,2.0.hoi.Cel,2.0.hoi.Ele,2.0.hoi.Int,2.0.hoi.Math.pl_2.all,2.0.hoi.Math.pl_2.prv,2.0.hoi.Math.pl_2.pub,2.0.hoi.Math.pl_3.all,2.0.hoi.Math.pl_3.prv,2.0.hoi.Math.pl_3.pub,2.0.hoi.Read.pl_2.all,2.0.hoi.Read.pl_2.prv,2.0.hoi.Read.pl_2.pub,2.0.hoi.Read.pl_3.all,2.0.hoi.Read.pl_3.prv,2.0.hoi.Read.pl_3.pub,2.0.hoi.San,2.0.hoi.Sch,2.0.hoi.Scie.pl_2.all,2.0.hoi.Scie.pl_2.prv,2.0.hoi.Scie.pl_2.pub,2.0.hoi.Scie.pl_3.all,2.0.hoi.Scie.pl_3.prv,2.0.hoi.Scie.pl_3.pub,2.0.hoi.Wat,3.0.Atkin.0.5,3.0.Atkin.1,3.0.Atkin.2,3.0.GenEnt-1,3.0.GenEnt2,3.0.Gini,3.0.Gini_nozero,3.0.IncShr.q1,3.0.IncShr.q2,3.0.IncShr.q3,3.0.IncShr.q4,3.0.IncShr.q5,3.0.MLongDev0,3.0.Rate75-25,3.0.Rate90-10,3.0.TheilInd1,3.1.Gini,3.1.MLongDev0,3.1.TheilInd1,3.2.Gini,3.2.MLongDev0,3.2.TheilInd1,8.0.LIPI,EN.POP.SLUM.UR.ZS,SI.DST.02ND.20,SI.DST.03RD.20,SI.DST.04TH.20,SI.DST.05TH.20,SI.DST.10TH.10,SI.DST.50MD,SI.DST.FRST.10,SI.DST.FRST.20,SI.POV.DDAY,SI.POV.GAPS,SI.POV.GINI,SI.POV.LMIC,SI.POV.LMIC.GP,SI.POV.MDIM,SI.POV.MDIM.17,SI.POV.MDIM.17.XQ,SI.POV.MDIM.FE,SI.POV.MDIM.HH,SI.POV.MDIM.IT,SI.POV.MDIM.MA,SI.POV.MDIM.XQ,SI.POV.NAHC,SI.POV.UMIC,SI.POV.UMIC.GP,SI.SPR.PC40,SI.SPR.PC40.ZG,SI.SPR.PCAP,SI.SPR.PCAP.ZG
CRI,1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRI,1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRI,1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRI,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRI,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRI,1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRI,1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRI,1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRI,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRI,1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRI,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRI,1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRI,1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRI,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRI,1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRI,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRI,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRI,1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,14.1,22.8,51.4,33.7,25.0,1.1,3.3,25.9,11.3,47.5,44.4,21.2,,,,,,,,,,71.1,39.0,,,,
CRI,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRI,1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRI,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRI,1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRI,1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.2,18.1,24.9,39.6,23.1,19.6,1.5,5.2,13.9,6.0,34.4,28.6,12.2,,,,,,,,,,63.4,28.2,,,,
CRI,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRI,1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRI,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4,14.7,22.2,49.9,33.3,21.2,0.9,3.7,10.6,5.9,45.6,21.5,9.9,,,,,,,,,,47.4,21.6,,,,
CRI,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,14.6,22.5,49.6,33.0,21.0,1.0,3.8,10.4,5.5,45.3,20.8,9.5,,,,,,,,,,45.6,20.6,,,,
CRI,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1,14.4,22.1,50.9,34.3,22.2,1.0,3.6,12.4,6.0,46.6,24.5,11.2,,,,,,,,,,51.4,23.9,,,,
CRI,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4,14.4,22.0,50.3,33.7,20.3,1.1,4.0,9.9,5.0,45.7,21.2,9.2,,,,,,,,,,48.0,21.3,,,,
CRI,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.2,14.3,22.1,50.6,33.7,20.1,1.0,3.9,8.5,4.7,46.0,17.4,8.0,,,,,,,,,,40.9,18.0,,,,
CRI,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1,14.0,21.4,51.5,35.3,19.7,1.1,4.0,7.0,3.7,46.8,14.7,6.5,,,,,,,,,,36.6,15.2,,,,
CRI,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3,14.3,22.0,50.4,33.8,20.1,1.1,4.0,7.1,3.9,45.7,15.3,6.9,,,,,,,,,,37.1,15.9,,,,
CRI,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1,14.0,21.9,51.2,34.3,20.4,1.0,3.8,8.2,4.4,46.5,17.6,7.9,,,,,,,,,,41.3,17.8,,,,
CRI,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.2,14.2,21.8,50.6,33.8,20.1,1.3,4.2,6.7,3.2,45.6,15.1,6.1,,,,,,,,,,38.1,15.7,,,,
CRI,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.2,14.1,21.7,50.8,34.0,19.6,1.4,4.3,5.2,2.5,45.7,11.9,4.9,,,,,,,,,,33.6,13.0,,,,
CRI,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8,13.5,21.1,52.6,35.9,20.2,1.2,3.9,6.8,3.1,47.7,14.0,6.1,,,,,,,,,,36.1,14.9,,,,
CRI,2000,,,,20.6,,,,,,,,,,,,25.4,,,,,,,,,,,,17.1,,,,,,,,,41.119227838728,98.5840065397059,,,,,,,,,,,,,,92.5161618203493,94.3518592320649,,,,,,,95.2680751169075,30.7691703943444,97.6358060425132,,,,,,,,,,,,,,88.7931771706262,92.624304751704,,,,,,,93.3782289591531,,,,,,,,,,,,,,,,,,,,,,,,12.69593,8.9,13.7,21.5,52.1,35.7,20.7,1.1,3.9,6.9,3.3,47.4,14.8,6.3,,,,,,,,,,36.1,15.1,,,,
CRI,2001,,,,20.3,,,,,,,,,,,,25.2,,,,,,,,,,,,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,12.4,20.1,56.2,39.7,20.9,1.1,3.5,5.1,2.3,51.5,11.5,4.7,,,,,,,,,,28.0,11.5,,,,
CRI,2002,,,,20.6,,,,,,,,,,,,25.4,,,,,,,,,,,,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.78091,7.8,12.2,19.7,56.7,40.4,20.7,1.1,3.5,4.7,2.2,51.8,10.5,4.3,,,,,,,,,,27.8,11.1,,,,
CRI,2003,,,,18.5,,,,,,,,,,,,23.1,,,,,,,,,,,,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,13.0,21.1,54.0,37.0,21.6,1.1,3.7,4.7,2.1,49.3,10.5,4.3,,,,,,,,,,26.5,10.8,,,,
CRI,2004,,,,21.7,,,,,,,,,,,,26.0,,,,,,,,,,,,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.86589,8.5,13.1,21.0,53.4,36.6,20.1,1.3,4.0,4.7,1.8,48.4,9.8,4.0,,,,,,,,,,27.9,10.8,,,,
CRI,2005,,,,21.2,,,,,,,,,,,,24.9,,,,,,,,,,,,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.7,13.3,21.0,52.8,35.9,19.6,1.4,4.2,3.3,1.2,47.5,8.5,3.0,,,,,,,,,,25.4,9.4,,,,
CRI,2006,,,,20.2,,,,,,,,,,,,23.0,,,,,,,,,,,,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.95087,8.3,12.8,20.1,54.7,38.3,19.3,1.4,4.1,3.3,1.3,49.3,8.2,3.1,,,,,,,,,,25.1,9.2,,,,
CRI,2007,,,,16.7,,,,,,,,,,,,18.3,,,,,,,,,,,,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,12.6,19.7,55.0,38.9,18.5,1.5,4.3,1.8,0.7,49.3,5.9,1.9,,,,,,,,,,20.3,7.0,,,,
CRI,2008,,,,17.7,,,,,,,,,,,,18.7,,,,,,,,,,,,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.03585,8.5,12.8,20.3,54.1,37.7,18.6,1.5,4.3,2.4,1.0,48.6,5.7,2.1,,,,,,,,,,20.0,6.9,,,,
CRI,2009,,,,18.5,,,,,,,,,,,,19.2,,,,,,,,,,,,18.0,,,,,,,,,,,,46.8497441252472,84.3760740827678,38.9295717795539,16.6307782863598,49.8849439821074,9.6851483133586,71.1876729882325,95.4588279304968,66.0446124540498,35.0541122390849,74.1333333645016,26.8653190707226,,,65.4240891074033,92.5174249301757,59.507981016445,24.2344584235798,61.7685731308122,16.4208821306738,,,,,37.7476138362671,79.3842897286774,31.762623316057,10.383551750808,41.7413006695593,6.46901285763068,64.2464879096161,93.1029692103149,59.8193445476165,26.8661847801643,68.5872521889138,21.3199811045187,,,58.6260842705398,89.2690391946073,53.7851963760698,17.4446136341172,55.293076936918,12.6552116653065,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,12.3,19.9,55.9,39.4,20.2,1.3,4.0,2.5,1.1,50.6,6.1,2.3,,,,,,,,,,19.4,6.9,,,,
CRI,2010,1.60831594467163,4.57356119155884,44.7740135192871,21.2,12.6820249557495,38.6435775756836,0.732146382331848,1.6719822883606,4.1901330947876,0.493790775537491,0.967713057994843,2.14979577064514,2.7307984828949,8.02402305603027,33.2674026489258,27.4,19.5978355407715,44.9059791564941,1.13022243976593,2.83302712440491,6.81401634216309,0.707858860492706,1.56110548973083,3.55648946762085,0.910457313060761,2.42837429046631,51.9277877807617,19.0,8.38239479064941,34.7501831054688,0.484658449888229,0.950148940086365,2.55883860588074,0.360702514648438,0.598795115947723,1.27524018287659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.189260007368399,0.333527096850081,0.556020313541645,0.626177650127488,0.811621176863473,0.480960696057932,0.479908303304521,0.0444671216331481,0.0856768727761981,0.128984352544516,0.203188701019468,0.537682952026669,0.405755795628835,2.97571189453302,8.97670772940352,0.438738259653836,0.476596488295685,0.399676575767246,0.46456523778316,0.466294300505354,0.373897934861028,0.405451583492281,0.956218957901001,8.12083,8.5,12.9,20.5,53.6,36.8,18.3,1.6,4.4,1.5,0.7,48.0,4.1,1.5,30.9422032877302,38.1,,29.7560209063434,25.87491,28.33146,32.1921701759313,0.0733074,,15.6,5.3,,,,
CRI,2011,1.74825024604797,5.08743667602539,45.7605094909668,21.7,13.0108623504639,37.1854629516602,0.670114815235138,1.74318599700928,4.36873340606689,0.430899381637573,0.96542364358902,2.23937106132507,2.65945219993591,7.86366271972656,34.0860748291016,27.1,18.7303428649902,45.2937431335449,1.01114225387573,2.73769998550415,6.68981122970581,0.593485116958618,1.47584533691406,3.47160935401917,1.18982589244843,3.38604402542114,52.915111541748,19.7,9.50571537017822,32.2163505554199,0.461118459701538,1.13370442390442,2.94627571105957,0.33125975728035,0.652615010738373,1.48420178890228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.193455273132421,0.341404312780521,0.568183249200487,0.657898574046157,0.986437250767427,0.485969496529119,0.48500578523515,0.0424572247227978,0.0830794695904603,0.128700434487598,0.206905262283072,0.538857608916071,0.417645457467878,3.18013287605916,9.36473160441326,0.450477330011261,0.465383934438197,0.377799330428126,0.420974875779907,0.476787626671998,0.399880094773255,0.433589408514709,1.00480842590332,,8.2,12.9,20.8,53.9,36.9,20.3,1.5,4.2,1.8,0.7,48.8,4.8,1.6,28.79957923639,36.3,,27.7828240788344,24.05517,28.14408,29.8651891684512,0.0677011,24.8,16.4,5.7,,,,
CRI,2012,1.71523463726044,4.73445892333984,47.3719635009766,20.6,12.1799392700195,36.1629486083984,0.684658885002136,1.72899401187897,4.13294267654419,0.424113571643829,0.958762228488922,2.15301108360291,2.42291498184204,7.71356439590454,35.5735321044922,27.1,18.4071464538574,44.055835723877,0.889254093170166,2.54688858985901,6.29865121841431,0.533790647983551,1.32750558853149,3.22701406478882,1.2748214006424,2.88046169281006,54.7145309448242,18.2,8.30453968048096,31.2509422302246,0.557332396507263,1.21999084949493,2.78514933586121,0.355857849121094,0.729280889034271,1.48462319374084,97.3115053448721,98.8766255454712,49.1579441368578,42.0960487476986,74.7412384638709,35.4660863354518,13.4655437778122,40.8483754425891,7.97243380368396,72.2056204999777,91.2110585286638,68.1465360742247,30.2031453394097,65.4809436039786,23.0975698045697,96.7327595023167,96.6051794711759,65.1694890146881,89.5741261945953,60.0290170309766,21.8811313117385,54.3194193964969,15.3282553331449,97.4741676345204,96.3059625100159,98.3160724871167,39.2274401011043,33.4302027078751,67.8737627332098,28.2694335497236,8.23952221524658,32.7738965007561,4.99137828573065,64.9212445646702,87.0706923695245,60.9650960000263,22.190806532276,59.1256846292728,16.9811778083009,94.9151841834824,95.5285893762504,57.608692692912,85.934441740559,53.1709747041787,15.5901429646137,48.0507176180667,11.1760595184885,96.3456758222381,0.193704536216778,0.343147189898885,0.576136790572355,0.679625853055633,0.849109334686014,0.48609361540004,0.485412776396026,0.0421262423385549,0.0836519673282474,0.129114906418875,0.205964584613121,0.539142299301201,0.420295318928477,3.13531492451608,9.41299770738783,0.447028998501951,0.46799560470668,0.382564313665943,0.427298098964434,0.473831471158397,0.398783155543337,0.422521940576775,0.951937556266785,7.20581,8.4,13.0,20.8,53.6,36.6,19.9,1.5,4.2,1.7,0.6,48.4,4.4,1.6,26.2,29.1,,21.2557995773433,21.67679,28.7,23.0883109598691,0.0605354,23.5,15.6,5.2,,,,
CRI,2013,1.68418788909912,4.61129140853882,46.9565467834473,20.7,12.1914644241333,35.8580474853516,0.598661065101624,1.65213263034821,4.07766819000244,0.35113462805748,0.886177957057953,2.07862734794617,2.68061971664429,7.65978622436523,35.1527671813965,27.8,18.8662433624268,43.9079055786133,1.02542054653168,2.69822716712952,6.53198051452637,0.572185456752777,1.44988095760345,3.37947177886963,1.06706750392914,2.72326636314392,54.2669830322266,18.2,8.05757236480713,30.8725280761719,0.334356039762497,1.00425469875336,2.55763864517212,0.214231193065643,0.537059783935547,1.27297520637512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.197311089577643,0.350285754977671,0.585283968689471,0.705644253538885,0.778565204303418,0.491756866504028,0.491440596875026,0.0411881014547063,0.0821399016517986,0.125514896733643,0.207082687780763,0.544074412379089,0.431222635797494,3.22494827364879,9.71987262000964,0.450716521732614,0.465425572862419,0.384830282522145,0.422573489843908,0.479752006242396,0.408451944664995,0.422208937679498,0.863971948623657,,8.2,12.6,21.0,54.2,37.0,19.6,1.4,4.1,1.6,0.6,49.2,4.3,1.5,25.3472112211607,32.2,,24.4361605285596,20.84429,27.62354,26.3193821455682,0.0575793,23.3,15.6,5.3,,,,
CRI,2014,1.60579001903534,4.6021556854248,47.0671310424805,22.4,12.0115509033203,35.76171875,0.688143014907837,1.63489365577698,3.9997820854187,0.450358539819717,0.930386006832123,2.07430577278137,3.02110981941223,8.45018863677979,33.4039611816406,30.3,20.9151973724365,43.6189956665039,1.1834352016449,3.03666710853577,7.30499315261841,0.734181582927704,1.66373133659363,3.79831981658936,1.07376754283905,3.15566968917847,52.2031517028809,19.5,8.66464614868164,32.8081436157227,0.501961350440979,1.10796296596527,2.75734448432922,0.343668669462204,0.654719412326813,1.42624402046204,98.5329104327178,99.2385351359896,57.8759476949945,,,,,,,,,,,,,97.1665248411454,98.1293059776801,,,,,,,96.897603417804,97.8990129729282,98.745098103372,49.636521118197,,,,,,,,,,,,,95.7303450420703,97.3895142524065,,,,,,,95.7582693807114,0.190539484833925,0.340807210280258,0.577254386047594,0.68274438219547,0.690917803774097,0.485299389408393,0.484238797467402,0.041933620266072,0.0830940769336827,0.128681890110647,0.208280940312558,0.538009472377041,0.416739238371879,3.13908896783757,9.60744568827963,0.429538739292559,0.476640430161244,0.398799054628455,0.437558642709032,0.473619400231728,0.391473707418566,0.407253017159045,1.0265097618103,6.29079,8.3,12.8,20.8,53.9,36.9,19.7,1.5,4.2,1.5,0.6,48.6,4.3,1.5,25.7069427635349,31.6,,24.7677754503836,21.66826,27.23765,26.6927482945,0.0590192,24.6,15.1,5.1,,,,
CRI,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,12.8,20.6,53.9,36.8,18.6,1.5,4.3,1.6,0.6,48.4,4.4,1.5,26.1669480887656,32.8,,25.2398995714737,21.7778112144227,27.6878985159061,27.1438370074607,0.0602982,23.6,14.8,5.1,,,,
