Country,Year,BM.GSR.ROYL.CD,BX.GSR.ROYL.CD,GB.XPD.RSDV.GD.ZS,IP.JRN.ARTC.SC,IP.PAT.NRES,IP.PAT.RESD,SP.POP.SCIE.RD.P6,SP.POP.TECH.RD.P6,TX.VAL.TECH.CD,TX.VAL.TECH.MF.ZS
MEX,2000,406846000.0,43077000.0,0.306129992008209,5026.99,12630.0,431.0,224.751205444336,95.2681,,
MEX,2001,418500000.0,40758000.0,0.324180006980896,5434.53,13031.0,534.0,233.207763671875,,,
MEX,2002,2216025539.0,91791753.0,0.354299992322922,5962.27,12536.0,526.0,306.161895751953,110.92125,,
MEX,2003,2041737930.0,92671477.0,0.393139988183975,6729.9,11739.0,468.0,325.549743652344,148.46574,,
MEX,2004,2150423060.0,129554328.0,0.388159990310669,7285.4,12633.0,565.0,380.079650878906,213.26139,,
MEX,2005,2384797626.0,112060409.0,0.398440003395081,8316.07,13851.0,584.0,414.338134765625,243.34655,,
MEX,2006,2506167696.0,166752770.0,0.369219988584518,9432.71,14931.0,574.0,337.15087890625,179.6948,,
MEX,2007,2558165024.0,160670106.0,0.398330003023148,9634.49,15970.0,629.0,347.438171386719,183.53859,,
MEX,2008,2393935171.0,181722836.0,0.443870007991791,10418.35,15896.0,685.0,339.654479980469,221.90985,43655038390.0,20.5652559712951
MEX,2009,2511538314.0,175442292.0,0.47953999042511,10662.07,13459.0,822.0,382.101379394531,238.37874,38922314346.0,22.6828967471197
MEX,2010,3015243396.0,219853487.0,0.494850009679794,11269.39,13625.0,951.0,337.416564941406,181.95617,49220998354.0,22.1354893878742
MEX,2011,3399954682.0,399520091.0,0.471289992332459,11856.04,12990.0,1065.0,344.228515625,184.89759,52263263695.0,21.1474324948355
MEX,2012,3647705203.0,280602705.0,0.420960009098053,12579.93,14020.0,1294.0,248.085388183594,142.73078,57554228142.0,21.3529893047675
MEX,2013,3801442516.0,304202067.0,0.425029993057251,13215.34,14234.0,1210.0,251.799545288086,137.55378,58517564993.0,20.5107806934342
MEX,2014,3834926121.0,335389705.0,0.43529999256134,14085.34,14889.0,1246.0,260.189392089844,115.64111,61491327493.0,20.197391030004
MEX,2015,3947789516.0,382872345.0,0.42943000793457,14542.51,16707.0,1364.0,281.32421875,120.92606,60215238507.0,19.5702756004549
MEX,2016,4299087599.0,501282126.0,0.387780010700226,15030.26,16103.0,1310.0,315.269805908203,140.29751,62439833022.0,20.6376637466237
MEX,2017,4647755230.0,439836029.0,0.328319996595383,16016.63,15850.0,1334.0,313.562316894531,,69631039375.0,21.1660503345638
MEX,2018,5123069376.0,539309536.0,0.307110011577606,16926.89,14869.0,1555.0,310.557189941406,,74815823506.0,20.8885529516848
MEX,2019,4629408827.0,757623000.0,0.283840000629425,18495.83,14636.0,1305.0,327.217376708984,,75162629529.0,20.4058335844436
MEX,2020,4478527629.0,750716618.0,0.300960004329681,20074.24,13180.0,1132.0,348.754608154297,,71003025509.0,21.5052493872229
MEX,2021,4538833344.0,1140257933.0,,,15044.0,1117.0,,,74932493342.0,19.8038345878397
MEX,2022,4320289480.0,1712564970.0,,,,,,,,
MLT,1960,,,,,,,,,,
MLT,1961,,,,,,,,,,
MLT,1962,,,,,,,,,,
MLT,1963,,,,,,,,,,
MLT,1964,,,,,,,,,,
MLT,1965,,,,,,,,,,
MLT,1966,,,,,,,,,,
MLT,1967,,,,,,,,,,
MLT,1968,,,,,,,,,,
MLT,1969,,,,,,,,,,
MLT,1970,,,,,,,,,,
MLT,1971,,,,,,,,,,
MLT,1972,,,,,,,,,,
MLT,1973,271152.126115977,,,,,,,,,
MLT,1974,259415.710023604,,,,,,,,,
MLT,1975,519773.033793321,,,,,,,,,
MLT,1976,470437.880764629,,,,,,,,,
MLT,1977,1420760.07053464,,,,,,,,,
MLT,1978,2075855.21448564,,,,,,,,,
MLT,1979,2231706.98309958,,,,,,,,,
MLT,1980,2605473.43171384,,,,17.0,7.0,,,,
MLT,1981,2844576.24092158,,,,17.0,6.0,,,,
MLT,1982,2426345.26268547,,,,15.0,3.0,,,,
MLT,1983,2312410.51987785,,,,16.0,4.0,,,,
MLT,1984,1301421.98638799,,,,15.0,,,,,
MLT,1985,1492044.20766841,,,,20.0,,,,,
MLT,1986,1781204.47666779,254457.782381113,,,12.0,5.0,,,,
MLT,1987,1736655.49096698,,,,17.0,5.0,,,,
MLT,1988,2115719.79809988,302245.68544284,,,14.0,3.0,,,,
MLT,1989,2008651.54917251,286950.221310358,,,13.0,2.0,,,,
MLT,1990,2536266.08766796,185657.195002989,,,17.0,2.0,,,,
MLT,1991,2645072.97153066,61873.0519656295,,,21.0,6.0,,,,
MLT,1992,2809452.63751999,56439.8967358927,,,22.0,3.0,,,,
MLT,1993,2686446.91455338,104632.791219216,,,16.0,8.0,,,,
MLT,1994,5509086.66337527,105842.202946691,,,21.0,21.0,,,,
MLT,1995,8571815.57472036,248093.883133526,,,13.0,11.0,,,,
MLT,1996,10928422.1352113,621202.729772271,,40.61,18.0,6.0,,,,
MLT,1997,13110331.2185802,62097.8386091856,,50.58,24.0,22.0,,,,
MLT,1998,11585515.720002,990054.797746057,,53.68,26.0,8.0,,,,
MLT,1999,13516848.4286883,,,57.01,72.0,11.0,,,,
MLT,2000,9848318.83398921,1557081.1700088,,45.34,93.0,23.0,,,,
MLT,2001,10193326.7930265,15564.3572484006,,55.48,107.0,26.0,,,,
MLT,2002,13226093.2981006,1150645.13688015,0.250200003385544,56.47,180.0,22.0,682.186401367188,112.86172,,
MLT,2003,15225284.7501244,1200112.17892796,0.23743000626564,80.7,,,688.521423339844,,,
MLT,2004,29232260.7748268,31727291.6970527,0.489710003137589,60.88,471.0,,1082.37731933594,364.92998,,
MLT,2005,128255964.145786,106461997.398794,0.528199970722198,78.9,,,1183.73022460938,548.6182,,
MLT,2006,195165848.840529,374494988.067412,0.578440010547638,91.3,805.0,,1282.21533203125,543.89557,,
MLT,2007,124958760.45615,298828991.427458,0.545400023460388,104.77,29.0,10.0,1206.31994628906,654.64924,1491142662.0,53.0189561580313
MLT,2008,890095875.279286,817331616.73791,0.526669979095459,176.68,34.0,14.0,1321.15234375,683.77571,1346411152.0,50.4422199526442
MLT,2009,1614425761.00391,1165693004.79408,0.507390022277832,163.7,21.0,8.0,1200.33435058594,682.78128,1006410348.0,48.0270773266987
MLT,2010,1592818522.5535,1214198489.22777,0.587409973144531,193.13,7.0,12.0,1417.00842285156,808.68455,1185075373.0,47.1711631247814
MLT,2011,597234766.653109,257894478.856289,0.665059983730316,194.95,6.0,9.0,1785.91088867188,974.35087,1315205837.0,47.4128674796177
MLT,2012,446179048.214123,307639733.812374,0.804319977760315,247.62,6.0,11.0,1986.68115234375,912.73538,1272189915.0,45.9493961060871
MLT,2013,510754971.704779,335530829.935472,0.743359982967377,286.27,4.0,13.0,1886.65515136719,807.22561,1016402130.0,38.7106007176583
MLT,2014,555400198.75146,366376850.875647,0.691789984703064,280.63,8.0,5.0,1831.71899414063,948.40271,856958426.0,34.708417130669
MLT,2015,679181704.423428,497572086.49032,0.715149998664856,311.19,2.0,9.0,1891.32275390625,765.75506,634073632.0,30.7947203524404
MLT,2016,840302814.204854,564227477.266593,0.554359972476959,345.77,1.0,3.0,2054.5888671875,742.95398,582916883.0,21.9332546293823
MLT,2017,972076549.764105,644842333.778802,0.563319981098175,396.2,7.0,5.0,2130.462890625,885.98028,650667569.0,30.3770551976307
MLT,2018,1027578218.65619,678072132.186705,0.592859983444214,430.22,15.0,2.0,2062.6162109375,,760310020.0,33.0708064673073
MLT,2019,1349712587.48547,869497604.08236,0.588940024375916,416.42,7.0,5.0,2132.2880859375,,754560019.0,29.6218199854196
MLT,2020,1562368036.1142,999846352.192341,0.679889976978302,526.85,5.0,6.0,2296.4921875,,791982514.0,33.151066670087
MLT,2021,1843921557.24482,1172143541.65708,,,5.0,5.0,,,,
MLT,2022,1752706800.5194,1110531123.37146,,,,,,,,
NLD,1960,,,,,,,,,,
NLD,1961,,,,,,,,,,
NLD,1962,,,,,,,,,,
NLD,1963,,,,,,,,,,
NLD,1964,,,,,,,,,,
NLD,1965,,,,,,,,,,
NLD,1966,,,,,,,,,,
NLD,1967,65193370.1185617,64640883.9311163,,,,,,,,
NLD,1968,73480662.9302433,58839778.9629392,,,,,,,,
NLD,1969,101933701.583683,82872928.1168157,,,,,,,,
NLD,1970,115193370.082374,99723756.8339016,,,,,,,,
NLD,1971,116196368.795569,105603761.462371,,,,,,,,
NLD,1972,153180572.903083,103464419.392205,,,,,,,,
NLD,1973,190314953.190174,141982954.712812,,,,,,,,
NLD,1974,236405178.91547,160485050.701643,,,,,,,,
NLD,1975,280750666.70375,184098159.809626,,,,,,,,
NLD,1976,356184984.647182,209182820.684914,,,,,,,,
NLD,1977,358904989.276854,230829708.623082,,,,,,,,
NLD,1978,444965266.723167,292735535.650473,,,,,,,,
NLD,1979,555839848.59622,371134627.893571,,,,,,,,
NLD,1980,643013987.761953,418313294.311535,,,5532.0,1826.0,,,,
NLD,1981,593270893.475073,386620741.335886,,,4228.0,1897.0,,,,
NLD,1982,573412536.951199,341549645.354362,,,3212.0,1873.0,,,,
NLD,1983,517293600.344904,341439548.095175,,,2611.0,1889.0,,,,
NLD,1984,558184911.684396,299793647.309996,,,2139.0,1840.0,,,,
NLD,1985,733747259.887542,303341513.508175,,,1658.0,1938.0,,,,
NLD,1986,776637314.901132,464215028.133399,,,1464.0,1866.0,,,,
NLD,1987,1124074557.20681,718346397.727105,,,1201.0,1970.0,,,,
NLD,1988,1412099328.5945,862578318.190948,,,1068.0,2158.0,,,,
NLD,1989,1817963401.2846,953864061.46236,,,993.0,2205.0,,,,
NLD,1990,1751322271.08639,1085674768.57402,,,764.0,2147.0,,,,
NLD,1991,2266655293.79584,1495982373.81128,,,595.0,1605.0,,,,
NLD,1992,2308262572.24769,1612836824.3173,,,555.0,1753.0,,,,
NLD,1993,2668043101.57625,1917222192.58966,,,560.0,1733.0,,,,
NLD,1994,2673530892.86342,2211333026.4414,,,501.0,1748.0,,,,
NLD,1995,3005762956.72656,2369522413.46279,,,569.0,2123.0,,,,
NLD,1996,2945036290.60326,2426999955.53174,1.84092998504639,18565.62,633.0,2348.0,2283.2626953125,,,
NLD,1997,2655169801.68677,2199073422.83341,1.8447699546814,18654.85,637.0,2391.0,2430.6513671875,,,
NLD,1998,3060821395.45113,2515222551.37423,1.74205994606018,18778.35,549.0,2451.0,2482.01928710938,,,
NLD,1999,3461740332.60077,2435046238.60809,1.82281994819641,17751.63,506.0,2545.0,2639.82446289063,1359.2857,,
NLD,2000,2504611232.9139,2170465619.44389,1.78980004787445,18865.25,529.0,2465.0,2649.34716796875,1514.29834,,
NLD,2001,2321477329.90403,1740971183.30017,1.79609000682831,18769.03,543.0,2110.0,2846.71459960938,1377.31571,,
NLD,2002,2614585210.83704,1965283797.73191,1.74542999267578,19627.11,481.0,2122.0,2723.40356445313,1405.74183,,
NLD,2003,3362406607.84912,2932754149.91684,1.78390002250671,20111.59,573.0,2288.0,2703.853515625,1374.48721,,
NLD,2004,24246609485.4618,18349259809.3434,1.7890100479126,21555.51,556.0,2187.0,2971.78491210938,1443.89619,,
NLD,2005,25306730018.2722,19409852981.0132,1.77388000488281,24179.86,633.0,2217.0,2923.78198242188,1421.44409,,
NLD,2006,26990274215.6379,20491419218.6935,1.74066996574402,24828.84,548.0,2168.0,3232.94921875,1326.81699,,
NLD,2007,32109653218.255,24972584758.3597,1.67030000686646,25555.34,367.0,2079.0,3093.11596679688,1252.16163,83718326842.0,29.0312355624927
NLD,2008,36253036932.0383,28328367949.3128,1.62268996238708,26521.22,311.0,2421.0,3061.72631835938,1171.10564,78313708509.0,26.0126195723951
NLD,2009,34418549709.5784,26701934024.7834,1.66569995880127,28385.45,279.0,2575.0,2824.30810546875,1132.4779,67839886776.0,28.0004100594089
NLD,2010,32819973389.1774,24971590600.8657,1.70404005050659,29127.43,240.0,2527.0,3219.04125976563,1326.38675,77485428798.0,27.8255278049404
NLD,2011,36661869501.1632,27682664330.9454,1.8813099861145,29981.55,310.0,2585.0,3664.36596679688,2037.68782,85917609899.0,25.20772823807
NLD,2012,36136892529.0041,28628100411.4111,1.9162700176239,30713.33,338.0,2375.0,4361.3505859375,,81430298183.0,25.4572076403873
NLD,2013,37444374674.3006,29872983079.153,2.15605998039246,31251.17,449.0,2315.0,4915.6640625,,80845643974.0,24.6381189972858
NLD,2014,47319178096.3584,38150133818.1145,2.17330002784729,31512.23,288.0,2294.0,4955.44677734375,,84386293273.0,24.5263008154745
NLD,2015,72163826760.8394,37503188434.6124,2.1460599899292,31178.38,287.0,2207.0,4928.89013671875,,69698579508.0,24.0463070891126
NLD,2016,37624231190.3676,27142202158.7401,2.15081000328064,30962.18,314.0,2290.0,5159.32373046875,,70989860005.0,23.9850464132708
NLD,2017,42021672733.0767,32536959732.4493,2.17857003211975,31126.28,365.0,2241.0,5347.5791015625,,77733569352.0,22.9041323321878
NLD,2018,45150660652.1521,38427839339.0019,2.13879990577698,31333.4,394.0,2111.0,5596.56884765625,,85531768673.0,22.4915436494394
NLD,2019,40693815667.7485,41352167518.2355,2.18435001373291,31458.37,449.0,2228.0,5715.169921875,,86980976671.0,23.0278496220631
NLD,2020,35986676896.5465,40102764284.0478,2.29422998428345,33376.81,825.0,2198.0,5911.68701171875,,87143360465.0,23.1401963683224
NLD,2021,17731073968.4704,23212467780.6637,,,1390.0,2080.0,,,101168437610.0,21.9492057903302
NLD,2022,20235251744.8323,21248227889.137,,,,,,,,
NOR,1960,,,,,,,,,,
NOR,1961,,,,,,,,,,
NOR,1962,,,,,,,,,,
NOR,1963,,,,,,,,,,
NOR,1964,,,,,,,,,,
NOR,1965,,,,,,,,,,
NOR,1966,,,,,,,,,,
NOR,1967,,,,,,,,,,
NOR,1968,,,,,,,,,,
NOR,1969,,,,,,,,,,
NOR,1970,,,,,,,,,,
NOR,1971,,,,,,,,,,
NOR,1972,,,,,,,,,,
NOR,1973,,,,,,,,,,
NOR,1974,,,,,,,,,,
NOR,1975,48157436.314847,30627060.170013,,,,,,,,
NOR,1976,55892735.1840642,34800987.3869208,,,,,,,,
NOR,1977,58356842.5728981,47622738.9405722,,,,,,,,
NOR,1978,65100169.4362583,61451639.2962183,,,,,,,,
NOR,1979,76750163.9065874,61999484.1008243,,,,,,,,
NOR,1980,94580447.3225649,90311905.4610335,,,3247.0,716.0,,,,
NOR,1981,92743301.9136119,76915188.1570627,,,3785.0,714.0,,,,
NOR,1982,75780902.9519776,28948739.3267595,,,3733.0,693.0,,,,
NOR,1983,87699810.5488345,47385398.8729795,,,4068.0,825.0,,,,
NOR,1984,79155915.9359586,29062496.2914499,,,4332.0,961.0,,,,
NOR,1985,77015651.7350922,28596569.5570191,,,3694.0,923.0,,,,
NOR,1986,110675381.066612,42853487.9240609,,,3519.0,903.0,,,,
NOR,1987,195017927.38744,67602910.3820389,,,4616.0,884.0,,,,
NOR,1988,160386374.597115,80676582.1602066,,,4933.0,904.0,,,,
NOR,1989,132422322.735522,107729327.262567,,,4324.0,1015.0,,,,
NOR,1990,148378685.377539,132326270.710715,,,4745.0,899.0,,,,
NOR,1991,168499156.444049,115538759.450556,,,4213.0,924.0,,,,
NOR,1992,183763753.618721,121811875.209607,,,4120.0,941.0,,,,
NOR,1993,266135554.57535,125596810.978092,,,3886.0,1031.0,,,,
NOR,1994,296971926.454974,115305645.104382,,,4072.0,1074.0,,,,
NOR,1995,375298594.121526,110777755.251598,,,4280.0,1128.0,,,,
NOR,1996,290439765.632967,118224537.583647,,4790.04,4336.0,1291.0,,,,
NOR,1997,364153390.681099,102609177.023836,1.59350001811981,5158.2,4959.0,1256.0,3956.77905273438,,,
NOR,1998,347818300.495554,88949704.9562283,,5207.28,5006.0,1213.0,,,,
NOR,1999,341556972.138857,149263794.817065,1.60535001754761,4792.49,5255.0,1335.0,4089.17822265625,,,
NOR,2000,439207804.386455,160593957.131673,,5063.27,5389.0,1311.0,,,,
NOR,2001,329060784.876315,159132236.814149,1.56259000301361,5159.27,5242.0,1189.0,4352.060546875,,,
NOR,2002,328603757.905143,170902271.461809,1.62969994544983,5168.99,5109.0,1178.0,,,,
NOR,2003,394454192.176467,194629778.96359,1.67957997322083,5297.91,4782.0,1079.0,4495.9130859375,,,
NOR,2004,442165107.937253,241996935.602904,1.54416000843048,5774.19,4348.0,1142.0,4493.548828125,,,
NOR,2005,436873691.571537,383487429.427759,1.48239004611969,6751.28,4843.0,1143.0,4576.56201171875,,,
NOR,2006,454367240.631779,384188671.439507,1.4553200006485,7173.66,4957.0,1119.0,4831.93408203125,,,
NOR,2007,168936737.425428,192009723.075014,1.56456995010376,7691.47,5431.0,1225.0,5159.67919921875,,4466787764.0,18.0174602965863
NOR,2008,459851143.978155,232763020.763768,1.55447995662689,7904.71,4280.0,1150.0,5361.11865234375,,5505022272.0,18.9968692169848
NOR,2009,317624196.874938,124282336.761653,1.7247200012207,8733.72,2358.0,1246.0,5443.0966796875,,4889828833.0,19.9040118289438
NOR,2010,633879635.595425,338588556.409627,1.64998996257782,8949.95,696.0,1117.0,5413.76611328125,,4943700687.0,20.3679916674986
NOR,2011,778782346.309601,321690939.907861,1.62712001800537,9597.54,654.0,1122.0,5502.46240234375,,5379956537.0,21.5439585657908
NOR,2012,587756889.122574,350144231.718776,1.62086999416351,10156.04,555.0,1009.0,5552.974609375,,5157053969.0,21.1239581312115
NOR,2013,668151571.243944,303905910.462864,1.65237998962402,10212.45,648.0,1101.0,5573.826171875,,5372311643.0,21.0204585589969
NOR,2014,654166979.236842,477672933.477664,1.71505999565125,10449.72,457.0,1106.0,5685.626953125,,5698240148.0,22.3152781405312
NOR,2015,569367271.707577,509698555.658137,1.93526005744934,10363.98,652.0,1153.0,5890.955078125,,5035410425.0,22.2626290067124
NOR,2016,505448565.930798,479670375.582659,2.04460000991821,11133.87,833.0,1227.0,6077.56787109375,,4311783123.0,20.9549746236602
NOR,2017,1381215431.24482,676051284.35717,2.09918999671936,11672.12,908.0,1152.0,6350.0625,,4265577951.0,21.5968008915935
NOR,2018,738224369.924214,612674302.39976,2.04781007766724,12044.24,592.0,1082.0,6432.60498046875,,4318503106.0,21.1172838064403
NOR,2019,614054872.650405,362939884.251541,2.15301990509033,12407.49,582.0,957.0,6673.90869140625,,4610571780.0,22.4911658290724
NOR,2020,739106285.405282,605352582.559772,2.27601003646851,13262.07,564.0,880.0,6698.8349609375,,4068984524.0,22.0675931681595
NOR,2021,553296342.381237,419053332.651014,,,634.0,946.0,,,4746441712.0,20.6427277987191
NOR,2022,546959607.784999,430020824.683859,,,,,,,,
NZL,1960,,,,,,,,,,
NZL,1961,,,,,,,,,,
NZL,1962,,,,,,,,,,
NZL,1963,,,,,,,,,,
NZL,1964,,,,,,,,,,
NZL,1965,,,,,,,,,,
NZL,1966,,,,,,,,,,
NZL,1967,,,,,,,,,,
NZL,1968,,,,,,,,,,
NZL,1969,,,,,,,,,,
NZL,1970,,,,,,,,,,
NZL,1971,,,,,,,,,,
NZL,1972,,,,,,,,,,
NZL,1973,,,,,,,,,,
NZL,1974,,,,,,,,,,
NZL,1975,,,,,,,,,,
NZL,1976,,,,,,,,,,
NZL,1977,,,,,,,,,,
NZL,1978,,,,,,,,,,
NZL,1979,,,,,,,,,,
NZL,1980,,,,,2290.0,1148.0,,,,
NZL,1981,,,,,2424.0,1033.0,,,,
NZL,1982,,,,,2547.0,986.0,,,,
NZL,1983,,,,,2683.0,1110.0,,,,
NZL,1984,,,,,3011.0,1001.0,,,,
NZL,1985,,,,,2967.0,1008.0,,,,
NZL,1986,,,,,3128.0,957.0,,,,
NZL,1987,,,,,3368.0,912.0,,,,
NZL,1988,,,,,3622.0,803.0,,,,
NZL,1989,,,,,3660.0,807.0,,,,
NZL,1990,,,,,3869.0,802.0,,,,
NZL,1991,,,,,3550.0,983.0,,,,
NZL,1992,,,,,3390.0,1031.0,,,,
NZL,1993,,,,,1866.0,1236.0,,,,
NZL,1994,,,,,2517.0,1254.0,,,,
NZL,1995,,,,,3435.0,1284.0,,,,
NZL,1996,,,,3749.47,6192.0,1275.0,,,,
NZL,1997,,,1.05648994445801,4027.97,8259.0,1572.0,2202.41455078125,733.91746,,
NZL,1998,,,,4110.31,4519.0,1181.0,,,,
NZL,1999,,,0.963869988918304,4361.2,6541.0,1420.0,2296.41162109375,672.47562,,
NZL,2000,312843010.409449,49203171.2927909,,4324.72,5585.0,1463.0,,,,
NZL,2001,317121949.627222,58140300.2730437,1.10028994083405,4412.78,5507.0,1768.0,2642.95727539063,712.39707,,
NZL,2002,361820924.360276,78878659.6641187,,4373.95,5109.0,1839.0,,,,
NZL,2003,466307528.790678,107643357.648681,1.14891004562378,4478.24,5028.0,1845.0,3073.791015625,816.74382,,
NZL,2004,528700292.565514,104903159.74152,,4910.44,4900.0,1631.0,,,,
NZL,2005,554120312.863114,95765734.479221,1.12042999267578,5408.19,5112.0,1893.0,3140.23828125,773.81507,,
NZL,2006,501079242.750502,133238109.741916,,5718.15,5212.0,2153.0,,,,
NZL,2007,611066531.841278,157643217.54016,1.15763998031616,6077.84,5952.0,1892.0,3449.05297851563,885.8869,662365503.0,10.0375919105575
NZL,2008,619758922.57243,203940560.428325,,6377.96,4468.0,1256.0,,,637514810.0,9.32059916524986
NZL,2009,578826768.011751,184995177.611571,1.25214004516602,6604.65,4803.0,1555.0,3723.97534179688,948.34152,521135135.0,9.91035455976136
NZL,2010,699871922.960275,255298618.113284,,6881.36,5051.0,1585.0,,,614252958.0,9.67058830720744
NZL,2011,1010436677.87467,312868939.337601,1.23224997520447,7606.65,4708.0,1501.0,3688.88623046875,1018.40415,923242339.0,9.96927201049415
NZL,2012,973564426.113599,297473243.062863,,7688.62,5674.0,1425.0,,,762141613.0,10.0824886584962
NZL,2013,982801999.76673,330543965.537854,1.15339004993439,7730.93,5167.0,1614.0,3961.478515625,995.90241,775319274.0,10.7264107400838
NZL,2014,942756515.234422,322864626.480841,,7879.36,6092.0,1636.0,,,699087024.0,9.9138784102099
NZL,2015,837125959.222959,369228462.074208,1.22817003726959,7761.63,5317.0,1184.0,5417.66748046875,1040.19216,657032910.0,10.1121241606523
NZL,2016,867802528.538549,484911721.525296,,8063.58,5311.0,1075.0,,,640080022.0,10.8767495656268
NZL,2017,921694042.452713,606278029.640097,1.34653997421265,8038.37,5146.0,1014.0,5104.173828125,1276.04352,564052118.0,9.2522046788736
NZL,2018,913496669.654209,754361210.215593,,8193.22,5221.0,1017.0,,,604747406.0,9.81147627345501
NZL,2019,937337789.437608,832659388.177026,1.4077399969101,8454.51,5690.0,324.0,5853.9892578125,,572744454.0,9.86557593465745
NZL,2020,835111263.189465,835384144.144611,,8983.48,5417.0,348.0,,,590426010.0,9.63121005916861
NZL,2021,1067663598.84993,1167005031.48746,,,6522.0,330.0,,,1121951454.0,16.2551425036932
NZL,2022,1084483869.75852,1107537220.63469,,,,,,,,
POL,1960,,,,,,,,,,
POL,1961,,,,,,,,,,
POL,1962,,,,,,,,,,
POL,1963,,,,,,,,,,
POL,1964,,,,,,,,,,
POL,1965,,,,,,,,,,
POL,1966,,,,,,,,,,
POL,1967,,,,,,,,,,
POL,1968,,,,,,,,,,
POL,1969,,,,,,,,,,
POL,1970,,,,,,,,,,
POL,1971,,,,,,,,,,
POL,1972,,,,,,,,,,
POL,1973,,,,,,,,,,
POL,1974,,,,,,,,,,
POL,1975,,,,,,,,,,
POL,1976,,,,,,,,,,
POL,1977,,,,,,,,,,
POL,1978,,,,,,,,,,
POL,1979,,,,,,,,,,
POL,1980,,,,,1644.0,6198.0,,,,
POL,1981,,,,,1188.0,4370.0,,,,
POL,1982,,,,,990.0,4482.0,,,,
POL,1983,,,,,783.0,4741.0,,,,
POL,1984,,,,,798.0,5090.0,,,,
POL,1985,,,,,770.0,5124.0,,,,
POL,1986,,,,,713.0,5486.0,,,,
POL,1987,,,,,769.0,5682.0,,,,
POL,1988,,,,,763.0,6280.0,,,,
POL,1989,,,,,843.0,5294.0,,,,
POL,1990,,,,,1315.0,4106.0,,,,
POL,1991,,,,,1086.0,3389.0,,,,
POL,1992,,,,,1354.0,2891.0,,,,
POL,1993,,,,,1013.0,2659.0,,,,
POL,1994,18000000.0,1000000.0,,,1327.0,2676.0,,,,
POL,1995,44000000.0,4000000.0,,,1265.0,2595.0,,,,
POL,1996,144000000.0,24000000.0,0.639370024204254,11065.53,1297.0,2411.0,1362.61889648438,489.12395,,
POL,1997,175000000.0,27000000.0,0.643149971961975,11075.57,3950.0,2399.0,1442.52770996094,464.26447,,
POL,1998,195000000.0,22000000.0,0.659709990024567,11369.23,4128.0,2407.0,1456.76574707031,439.24163,,
POL,1999,491000000.0,25000000.0,0.6805499792099,11933.1,4671.0,2285.0,1463.21337890625,398.31099,,
POL,2000,555000000.0,34000000.0,0.640779972076416,12984.35,4899.0,2404.0,1430.98376464844,353.97227,,
POL,2001,508000000.0,48000000.0,0.6215900182724,14359.62,4328.0,2202.0,1457.26989746094,320.89629,,
POL,2002,557000000.0,34000000.0,0.556749999523163,15613.41,4292.0,2313.0,1473.81127929688,297.1006,,
POL,2003,745000000.0,28000000.0,0.538060009479523,16722.41,3973.0,2268.0,1524.25134277344,283.05109,,
POL,2004,883000000.0,30000000.0,0.552500009536743,18877.97,5359.0,2381.0,1587.1015625,261.56551,,
POL,2005,1036000000.0,62000000.0,0.562780022621155,20341.91,4555.0,2028.0,1620.11730957031,233.18335,,
POL,2006,1313000000.0,39000000.0,0.55102002620697,22113.06,655.0,2157.0,1553.21484375,225.83038,,
POL,2007,1575000000.0,103000000.0,0.561930000782013,21937.95,361.0,2392.0,1600.78112792969,225.03648,4190698066.0,3.73036283059973
POL,2008,1773000000.0,207000000.0,0.599439978599548,23784.03,290.0,2488.0,1611.32373046875,190.05503,7159701714.0,5.14491605365033
POL,2009,1542000000.0,103000000.0,0.661059975624084,23693.13,241.0,2899.0,1593.27111816406,188.4782,7695617416.0,6.97107710048096
POL,2010,2248000000.0,237000000.0,0.719929993152618,24675.84,227.0,3203.0,1683.05419921875,285.38123,9586501374.0,7.71539344907601
POL,2011,2407000000.0,270000000.0,0.746630012989044,25560.97,244.0,3879.0,1675.06164550781,359.77122,9697318492.0,6.61657295014315
POL,2012,2332000000.0,229000000.0,0.884100019931793,27660.19,247.0,4410.0,1752.70678710938,420.56352,10726760935.0,7.80999830484705
POL,2013,2693000000.0,311000000.0,0.875909984111786,29438.53,174.0,4237.0,1873.05993652344,384.66597,13659496464.0,8.74338298940621
POL,2014,2945000000.0,342000000.0,0.944819986820221,30848.34,155.0,3941.0,2064.04956054688,438.51201,16755598743.0,10.0675953825499
POL,2015,2431000000.0,415000000.0,1.00275003910065,32470.81,139.0,4676.0,2171.57885742188,443.60217,16500616953.0,10.774417062348
POL,2016,2692000000.0,444000000.0,0.962870001792908,33912.65,135.0,4261.0,2320.7900390625,399.7713,16886379580.0,10.7143192488064
POL,2017,3167000000.0,575000000.0,1.03418004512787,33576.35,117.0,3924.0,3019.11450195313,415.27482,18835624933.0,10.6663267597322
POL,2018,3639000000.0,614000000.0,1.20890998840332,34972.82,115.0,4207.0,3106.1064453125,,21760894443.0,10.393956691581
POL,2019,3734000000.0,645000000.0,1.3206399679184,34816.33,112.0,3887.0,3187.83618164063,,19829127576.0,9.85201501796642
POL,2020,3534000000.0,1101000000.0,1.39205002784729,36766.63,88.0,4010.0,3288.16748046875,,19966820540.0,9.86416733861312
POL,2021,4134000000.0,1464000000.0,,,111.0,3377.0,,,23834306356.0,9.44438907431569
POL,2022,4000000000.0,1250000000.0,,,,,,,,
PRT,1960,,,,,,,,,,
PRT,1961,,,,,,,,,,
PRT,1962,,,,,,,,,,
PRT,1963,,,,,,,,,,
