Country,Year,IC.FRM.FEMM.ZS,IC.FRM.FEMO.ZS,SE.ADT.1524.LT.FE.ZS,SE.ADT.1524.LT.FM.ZS,SE.ADT.1524.LT.MA.ZS,SE.ADT.LITR.FE.ZS,SE.ADT.LITR.MA.ZS,SE.ENR.PRIM.FM.ZS,SE.ENR.PRSC.FM.ZS,SE.ENR.SECO.FM.ZS,SE.ENR.TERT.FM.ZS,SE.PRE.ENRR.FE,SE.PRE.ENRR.MA,SE.PRM.CMPT.FE.ZS,SE.PRM.CMPT.MA.ZS,SE.PRM.CUAT.FE.ZS,SE.PRM.CUAT.MA.ZS,SE.PRM.CUAT.ZS,SE.PRM.ENRL.FE.ZS,SE.PRM.ENRR.FE,SE.PRM.ENRR.MA,SE.PRM.GINT.FE.ZS,SE.PRM.GINT.MA.ZS,SE.PRM.NENR.FE,SE.PRM.NENR.MA,SE.PRM.NINT.FE.ZS,SE.PRM.NINT.MA.ZS,SE.PRM.PRS5.FE.ZS,SE.PRM.PRS5.MA.ZS,SE.PRM.PRSL.FE.ZS,SE.PRM.PRSL.MA.ZS,SE.PRM.REPT.FE.ZS,SE.PRM.REPT.MA.ZS,SE.PRM.TCAQ.FE.ZS,SE.PRM.TCAQ.MA.ZS,SE.PRM.TCHR.FE.ZS,SE.PRM.TENR.FE,SE.PRM.TENR.MA,SE.PRM.UNER.FE,SE.PRM.UNER.MA,SE.SCH.LIFE.FE,SE.SCH.LIFE.MA,SE.SEC.CUAT.LO.FE.ZS,SE.SEC.CUAT.LO.MA.ZS,SE.SEC.CUAT.LO.ZS,SE.SEC.CUAT.PO.FE.ZS,SE.SEC.CUAT.PO.MA.ZS,SE.SEC.CUAT.PO.ZS,SE.SEC.CUAT.UP.FE.ZS,SE.SEC.CUAT.UP.MA.ZS,SE.SEC.CUAT.UP.ZS,SE.SEC.ENRL.FE.ZS,SE.SEC.ENRL.GC.FE.ZS,SE.SEC.ENRL.VO.FE.ZS,SE.SEC.ENRR.FE,SE.SEC.ENRR.MA,SE.SEC.NENR.FE,SE.SEC.NENR.MA,SE.SEC.PROG.FE.ZS,SE.SEC.PROG.MA.ZS,SE.SEC.TCHR.FE.ZS,SE.TER.CUAT.BA.FE.ZS,SE.TER.CUAT.BA.MA.ZS,SE.TER.CUAT.BA.ZS,SE.TER.CUAT.DO.FE.ZS,SE.TER.CUAT.DO.MA.ZS,SE.TER.CUAT.DO.ZS,SE.TER.CUAT.MS.FE.ZS,SE.TER.CUAT.MS.MA.ZS,SE.TER.CUAT.MS.ZS,SE.TER.CUAT.ST.FE.ZS,SE.TER.CUAT.ST.MA.ZS,SE.TER.CUAT.ST.ZS,SE.TER.ENRR.FE,SE.TER.ENRR.MA,SG.ABS.PENB,SG.AGE.FUPN.EQ,SG.AGE.MRET.EQ,SG.AGE.PAPN.EQ,SG.AGE.RTRE.FE,SG.AGE.RTRE.FL.FE,SG.AGE.RTRE.FL.MA,SG.AGE.RTRE.MA,SG.AGE.RTRE.PL.FE,SG.AGE.RTRE.PL.MA,SG.APL.PSPT.EQ,SG.BUS.REGT.EQ,SG.CNT.SIGN.EQ,SG.COK.CHCO.ZS,SG.COK.CROP.ZS,SG.COK.DUNG.ZS,SG.COK.ELEC.ZS,SG.COK.HOUS.ZS,SG.COK.LPGN.ZS,SG.COK.OTHR.ZS,SG.COK.OUTD.ZS,SG.COK.SBLD.ZS,SG.COK.STRW.ZS,SG.COK.WOOD.ZS,SG.CTR.TRVL.EQ,SG.DMK.ALLD.FN.ZS,SG.DMK.DPCH.FN.ZS,SG.DMK.FOOD.FN.ZS,SG.DMK.HLTH.FN.ZS,SG.DMK.HLTH.HB.ZS,SG.DMK.HLTH.OT.ZS,SG.DMK.HLTH.SE.ZS,SG.DMK.HLTH.WF.ZS,SG.DMK.HLTH.WH.ZS,SG.DMK.NONE.FN.ZS,SG.DMK.PRCH.FN.ZS,SG.DMK.PRCH.HB.ZS,SG.DMK.PRCH.OT.ZS,SG.DMK.PRCH.SE.ZS,SG.DMK.PRCH.WF.ZS,SG.DMK.PRCH.WH.ZS,SG.DMK.SRCR.FN.ZS,SG.DMK.VISI.FN.ZS,SG.DMK.VISI.HB.ZS,SG.DMK.VISI.OT.ZS,SG.DMK.VISI.SE.ZS,SG.DMK.VISI.WF.ZS,SG.DMK.VISI.WH.ZS,SG.DML.PRGW,SG.DNG.WORK.DN.EQ,SG.GEN.MNST.ZS,SG.GEN.PARL.ZS,SG.GEN.TECH.ZS,SG.GET.JOBS.EQ,SG.H2O.PRMS.HH.ZS,SG.H2O.TL30.HH.ZS,SG.H2O.TM30.HH.ZS,SG.HLD.HEAD.EQ,SG.HME.TRVL.EQ,SG.IHT.ASST.EQ,SG.IHT.ASST.PT.EQ,SG.IND.WORK.EQ,SG.LAW.ASST.AR,SG.LAW.CRDD.GR,SG.LAW.EQRM.WK,SG.LAW.INDX,SG.LAW.NMCN,SG.LAW.NODC.HR,SG.LAW.OBHB.MR.NO,SG.LEG.DVAW,SG.LEG.SXHR.EM,SG.LOC.LIVE.EQ,SG.NGT.WORK.EQ,SG.OBT.DVRC.EQ,SG.OPN.BANK.EQ,SG.OWN.PRRT.IM,SG.PEN.SXHR.EM,SG.POP.MIGR.FE.ZS,SG.REM.RIGT.EQ,SG.RSX.BRTH.ZS,SG.RSX.NORS.ZS,SG.RSX.REAS.ZS,SG.RSX.SXOT.ZS,SG.RSX.TIRD.ZS,SG.RSX.TMDS.ZS,SG.TIM.UWRK.FE,SG.TIM.UWRK.MA,SG.VAW.1549.ZS,SG.VAW.ARGU.ZS,SG.VAW.BURN.ZS,SG.VAW.GOES.ZS,SG.VAW.NEGL.ZS,SG.VAW.REAS.ZS,SG.VAW.REFU.ZS,SH.CON.1524.FE.ZS,SH.CON.1524.MA.ZS,SH.DYN.AIDS.FE.ZS,SH.FPL.SATI.ZS,SH.HIV.1524.FE.ZS,SH.HIV.1524.MA.ZS,SH.HIV.ARTC.FE.ZS,SH.HIV.ARTC.MA.ZS,SH.HIV.INCD.FE.P3,SH.HIV.INCD.MA.P3,SH.HIV.INCD.YG.FE.P3,SH.HIV.INCD.YG.MA.P3,SH.MMR.LEVE,SH.MMR.LEVE.AL,SH.MMR.LEVE.GT,SH.MMR.RISK,SH.MMR.RISK.ZS,SH.MMR.WAGE.ZS,SH.PAR.LEVE,SH.PAR.LEVE.AL,SH.PAR.LEVE.FE,SH.PAR.LEVE.MA,SH.PRV.SMOK.FE,SH.PRV.SMOK.MA,SH.PTR.LEVE,SH.PTR.LEVE.AL,SH.STA.ANVC.ZS,SH.STA.BRTC.ZS,SH.STA.MALN.FE.ZS,SH.STA.MALN.MA.ZS,SH.STA.MMRT,SH.STA.MMRT.NE,SH.STA.OB18.FE.ZS,SH.STA.OB18.MA.ZS,SL.AGR.0714.FE.ZS,SL.AGR.0714.MA.ZS,SL.AGR.EMPL.FE.ZS,SL.AGR.EMPL.MA.ZS,SL.EMP.1524.SP.FE.ZS,SL.EMP.1524.SP.MA.ZS,SL.EMP.MPYR.FE.ZS,SL.EMP.MPYR.MA.ZS,SL.EMP.OWAC.FE.ZS,SL.EMP.OWAC.MA.ZS,SL.EMP.SELF.FE.ZS,SL.EMP.SELF.MA.ZS,SL.EMP.TOTL.SP.FE.ZS,SL.EMP.TOTL.SP.MA.ZS,SL.EMP.UNDR.FE.ZS,SL.EMP.UNDR.MA.ZS,SL.EMP.VULN.FE.ZS,SL.EMP.VULN.MA.ZS,SL.EMP.WORK.FE.ZS,SL.EMP.WORK.MA.ZS,SL.FAM.WORK.FE.ZS,SL.FAM.WORK.MA.ZS,SL.IND.EMPL.FE.ZS,SL.IND.EMPL.MA.ZS,SL.MNF.0714.FE.ZS,SL.MNF.0714.MA.ZS,SL.SRV.0714.FE.ZS,SL.SRV.0714.MA.ZS,SL.SRV.EMPL.FE.ZS,SL.SRV.EMPL.MA.ZS,SL.TLF.0714.FE.ZS,SL.TLF.0714.MA.ZS,SL.TLF.0714.SW.FE.ZS,SL.TLF.0714.SW.MA.ZS,SL.TLF.0714.WK.FE.ZS,SL.TLF.0714.WK.MA.ZS,SL.TLF.CACT.FE.ZS,SL.TLF.CACT.MA.ZS,SL.TLF.PART.FE.ZS,SL.TLF.PART.MA.ZS,SL.TLF.TOTL.FE.IN,SL.TLF.TOTL.FE.ZS,SL.UEM.1524.FE.ZS,SL.UEM.1524.FM.NE.ZS,SL.UEM.1524.FM.ZS,SL.UEM.1524.MA.ZS,SL.UEM.TOTL.FE.ZS,SL.UEM.TOTL.MA.ZS,SP.ADO.TFRT,SP.DYN.AMRT.FE,SP.DYN.AMRT.MA,SP.DYN.CONU.ZS,SP.DYN.LE00.FE.IN,SP.DYN.LE00.MA.IN,SP.DYN.LE60.FE.IN,SP.DYN.LE60.MA.IN,SP.DYN.SMAM.FE,SP.DYN.SMAM.MA,SP.DYN.TFRT.IN,SP.DYN.TO65.FE.ZS,SP.DYN.TO65.MA.ZS,SP.DYN.WFRT,SP.HOU.FEMA.ZS,SP.M15.2024.FE.ZS,SP.M18.2024.FE.ZS,SP.MTR.1519.ZS,SP.POP.AG00.FE.IN,SP.POP.AG00.MA.IN,SP.POP.AG01.FE.IN,SP.POP.AG01.MA.IN,SP.POP.AG02.FE.IN,SP.POP.AG02.MA.IN,SP.POP.AG03.FE.IN,SP.POP.AG03.MA.IN,SP.POP.AG04.FE.IN,SP.POP.AG04.MA.IN,SP.POP.AG05.FE.IN,SP.POP.AG05.MA.IN,SP.RUR.TOTL.FE.ZS,SP.RUR.TOTL.MA.ZS,SP.URB.TOTL.FE.ZS,SP.URB.TOTL.MA.ZS
GBR,1989,,,,,,,,1.00460994243622,1.01698005199432,1.02965998649597,0.901109993457794,47.7333488464355,47.6882286071777,,,,,,48.89841,107.658401489258,107.164543151855,,,,,,,,,,,,,,,77.7777786254883,,,,,13.5195,13.44618,,,,,,,,,,49.51783,49.05411,53.76599,84.6412506103516,82.2033920288086,,,,,,,,,,,,,,,,,,23.1154403686523,25.6520500183105,1.0,0.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,78.125,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,15.2,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.92,23.43,,,,82.8138913624221,,,,,33.19,80.426,130.522,,78.4,72.9,,,25.7,27.9,1.79,85.997539,77.760242,,,,,,378352.5,395780.0,376676.5,394101.5,370125.5,387682.5,365305.0,382946.0,360363.0,377297.0,353021.0,369888.0,,,,
GBR,1990,,,,,,,,1.00432002544403,1.01897001266479,1.03427994251251,0.93342000246048,50.6438102722168,50.3726081848145,,,,,,48.9191,107.067161560059,106.606781005859,,,,,,,,,,,,,,,78.070182800293,,,,,13.71504,13.59835,,,,,,,,,,49.60317,49.09992,53.88027,85.8231811523438,82.9786834716797,79.56314,77.36734,,,,,,,,,,,,,,,,25.5588893890381,27.3820495605469,1.0,0.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,78.125,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,51.88190733548,1.0,,,,,,,,,,,,,,,,,,25.2,,,,,,,,,,126.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,15.6,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.488,74.438,60.39,25.05,12655996.0,43.3242202733316,,81.140350877193,,,,,34.556,78.124,129.27,,78.8,73.1,,,26.0,28.2,1.83,86.357642,78.178686,,,,,,380707.0,398310.5,377495.5,394793.5,376799.0,394349.5,370265.5,387986.0,365315.5,382570.5,359851.0,376746.0,11.0881951969798,10.7718390603698,40.3170552661936,37.8229104764568
GBR,1991,,,,,,,,1.00676000118256,1.02197003364563,1.03778004646301,0.958700001239777,51.9453811645508,51.8164596557617,,,,,,49.00607,105.843856811523,105.133636474609,,,98.44355,97.93763,,,,,,,0.0,0.0,,,78.0445175170898,98.44355,97.93763,32663.0,45340.0,14.02074,13.83729,,,,,,,,,,49.67709,49.09992,54.30891,89.2213592529297,85.9735565185547,82.24123,79.81852,,,,,,,,,,,,,,,,28.5583896636963,29.7887191772461,1.0,0.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,78.125,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,,,,,,,,,,,,,,,,,,25.8,,,,,,,,,,126.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,9.0,16.0,12.7,,,1.1711,3.139407,58.109,62.626,2.065946,5.410617,5.06199979782104,12.1750001907349,8.250016,17.86275,48.449,66.902,,,6.184061,12.4521277,91.74994,82.13731,1.167968,0.3963477,16.47133,41.47005,,,,,82.35753,55.39058,,,,,,,52.324,73.867,58.89,23.82,12634247.0,43.4407488056692,11.459,71.831869510665,71.8432601880878,15.95,7.407,9.428,34.432,75.839,126.785,,78.9,73.4,,,26.4,28.4,1.82,86.824093,78.739312,,,,,,383303.0,401338.5,379771.0,397287.5,377488.0,395024.5,376740.0,394454.5,370160.5,387482.0,364726.5,381828.0,,,,
GBR,1992,,,,,,,,1.00153005123138,1.01839995384216,1.03603994846344,0.979179978370667,52.7679595947266,52.730899810791,,,,,,48.90668,104.253211975098,104.093589782715,,,96.82892,96.48854,,,,,,,,,,,78.1928787231445,96.82892,96.48854,67827.0,78586.0,14.36728,14.18761,,,,,,,,,,49.75527,49.25454,53.29091,92.7276077270508,89.5018463134766,84.87946,82.45051,,,,,,,,,,,,,,,,32.8761405944824,33.5752601623535,1.0,0.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,78.125,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,,,,,,,,,,,,,,,,,,26.3,,,,,,,,,,126.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,16.4,13.2,,,1.137275,3.083661,55.785,58.711,1.816407,4.973257,5.06799983978271,12.1850004196167,7.971746,17.50552,48.576,64.664,,,6.155331,12.532264,92.02824,82.49448,1.092556,0.381314,16.16627,41.09861,,,,,82.69643,55.81773,,,,,,,52.472,73.145,60.39,26.5,12680509.0,43.7547652133491,11.683,61.271676300578,61.305557013171,19.057,7.425,11.594,32.916,74.16,122.738,,79.2,73.8,21.960754,17.8896279999999,26.7,28.9,1.79,87.225037,79.406232,,,,,,379119.0,397434.0,382378.5,400320.5,379719.0,397536.0,377242.5,395059.0,376510.0,393944.0,369485.0,386586.0,,,,
GBR,1993,,,,,,,,,,0.988170027732849,1.01174998283386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.6695,49.02833,46.97538,100.395393371582,101.597671508789,92.11067,92.01898,,,53.8402404785156,,,,,,,,,,,,,38.2132186889648,37.7643508911133,1.0,0.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,78.125,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,,,,,,,,,,,,,,,,,,26.7,,,,,,,,,,126.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,16.8,13.6,,,1.081289,2.852362,53.318,55.597,1.827313,4.765267,5.18699979782104,12.3369998931885,7.943916,17.37865,48.472,63.088,,,6.1166105,12.613385,92.05605,82.62135,0.9347165,0.303355,15.82931,40.69177,,,,,83.08941,56.45585,,,,,,,52.549,72.019,59.61,25.24,12710068.0,44.172165567929,13.474,64.5083932853717,64.3887986237217,20.926,7.759,12.4,31.115,74.268,122.623,82.0,79.1,73.8,,,27.1,29.2,1.76,87.226749,79.52292,,,,,,372024.5,390472.0,378190.0,396374.0,382363.5,400548.5,379341.0,397514.0,376939.0,394622.0,375719.5,393040.5,,,,
GBR,1994,,,,,,,,,,0.990409970283508,1.02822005748749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.78464,48.98949,47.91494,102.193206787109,103.182769775391,93.86034,93.94423,,,53.9644393920898,,,,,,,,,,,,,43.4362602233887,42.2105903625488,1.0,0.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,78.125,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,,,,,,,,,,,,,,,,,,27.1,,,,,,,,,,126.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,10.0,17.3,14.0,,,1.156219,2.848956,52.519,55.567,1.781048,4.641393,5.36800003051758,12.9770002365112,7.986239,17.94147,48.697,63.463,,,6.2051825,13.3000854,92.01379,82.05855,0.8376275,0.3405054,14.33103,38.96949,,,,,84.51273,58.18158,,,,,,,52.589,71.661,59.83,25.13,12744731.0,44.3072992471077,12.831,66.3212435233161,66.2005984934475,19.382,7.4,11.44,28.795,71.992,118.108,,79.6,74.3,,,27.4,29.6,1.74,87.752491,80.403273,,,,,,364696.5,383232.5,371075.0,389380.5,378206.5,396561.5,381962.5,400455.5,379003.5,397148.0,376066.0,393817.0,,,,
GBR,1995,,,,,,,,,,0.994509994983673,1.06022000312805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.90674,49.02159,48.402,102.811828613281,103.379890441895,94.87488,94.76502,,,,,,,,,,,,,,,,49.7744483947754,46.7768287658691,1.0,0.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,78.125,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,52.3809512349671,1.0,,,,,,,,,,,,,,,,,,27.5,,,,,,,,,,126.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,17.7,14.5,,,1.231342,2.733095,51.923,55.561,1.699084,4.742303,5.32600021362305,13.0699996948242,7.868262,18.10715,48.913,64.138,,,6.1691783,13.3648482,92.13174,81.89288,0.8357133,0.2924482,14.1083,38.42868,,,,,84.66044,58.83821,,,,,,,52.551,71.344,59.7,24.45,12772738.0,44.3891754915986,12.601,69.8500832870627,69.738225690409,18.069,6.924,10.1,27.683,72.505,118.726,,79.5,74.3,,,,,1.71,87.80516,80.437064,,,,,,357820.0,375893.0,363797.5,382237.0,371129.0,389616.5,377795.0,396379.0,381653.0,400166.0,378141.0,396463.5,10.9816024966809,10.6660689346001,40.4124351259548,37.9398934427643
GBR,1996,,,,,,,,,,0.998929977416992,1.03963994979858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0006,49.13106,48.42392,101.946166992188,102.055297851563,94.21612,93.65534,,,55.466609954834,,,,,,,,,,,,,51.1081085205078,49.0821914672852,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,81.25,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,,,,,,,,,,,,,,,,,,27.8,,,,,,,,,,126.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,18.2,15.0,,,1.165563,2.60403,53.526,56.013,1.656783,4.362547,5.39599990844727,12.7810001373291,7.782671,17.44104,49.643,64.213,,,6.1258806,13.0784914,92.21733,82.5589,0.7200316,0.2855614,13.97825,38.6827,,,,,84.85619,58.71325,,,,,,,52.997,71.104,59.88,24.78,12917994.0,44.6663162190634,11.399,63.5044642857143,63.3665017510701,17.989,6.33,9.691,28.801,71.238,116.981,,79.7,74.6,,,,,1.73,88.084836,80.816037,,,,,,353665.0,371619.5,357017.5,375079.0,363961.5,382611.5,370719.5,389386.5,377559.5,396158.0,380885.5,399567.5,,,,
GBR,1997,,,,,,,,,,1.00319004058838,1.08445000648499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.12873,49.15919,48.98335,99.9833526611328,99.6651306152344,93.1328,92.40783,,,55.0851707458496,,,,,,,,,,,,,55.6573791503906,50.9573707580566,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,18.2094081942337,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,83.75,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,,,,,,,,,,,,,,,,,,28.1,,,,,,,,,,126.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,9.0,18.7,15.5,,,1.058409,2.517839,53.554,57.596,1.76439,4.460567,5.47100019454956,12.4490003585815,7.915026,17.18139,50.298,65.265,,,6.1506273,12.7208216,92.08496,82.81863,0.6682483,0.2484616,13.28693,38.18325,,,,,85.6547,59.29891,,,,,,,53.4,71.014,60.68,26.51,13050833.0,44.862406671525,11.176,71.4376996805112,71.5447154471545,15.621,5.811,8.095,29.634,69.783,114.328,,79.9,74.65,22.5216829999999,18.805011,28.7,30.8,1.72,88.302608,81.439714,,,,,,352149.5,369986.0,353042.0,370984.5,357357.5,375644.0,363596.0,382453.0,370543.0,389298.0,376913.5,395611.0,,,,
GBR,1998,,,,,,,,0.99889999628067,1.0025600194931,1.00604999065399,1.1122100353241,75.728141784668,75.7676773071289,,,,,,48.81455,100.740562438965,100.851539611816,,,,,,,,,,,0.0,0.0,,,,,,,,15.70009,15.38623,,,,,,,,,,49.18675,49.54236,46.88148,99.2461776733398,98.6494522094727,93.97631,93.04822,,,,,,,,,,,,,,,,58.8673782348633,52.2616996765137,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,18.2094081942337,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,83.75,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,,,,,,,,,,,,,,,,,,28.1,,,,,,,,,,126.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,99.0,,,,,19.1,16.0,,,0.9219835,2.378435,53.502,58.305,1.696247,4.318496,5.5149998664856,11.8439998626709,7.828064,16.3673,50.567,65.89,,,6.1318168,12.0488105,92.17188,83.63271,0.6035008,0.1866905,13.11,37.90962,,,,,85.96796,59.71194,,,,,,,53.429,70.764,60.78,26.8,13098251.0,44.9337067285513,10.626,76.0,76.0956745918075,13.964,5.356,6.888,30.668,69.213,113.608,83.0,79.7,74.8,,,,,1.71,88.48375,81.566036,,,,,,348622.0,365954.5,351711.0,369450.0,353602.5,371739.0,357084.5,375580.5,363547.0,382619.0,370001.5,388837.0,,,,
GBR,1999,,,,,,,,1.00073003768921,1.0038800239563,1.00671005249023,1.12899005413055,76.976806640625,76.9656524658203,,,,,,48.83007,100.705932617188,100.632911682129,,,,,,,,,,,0.0,0.0,,,80.9943695068359,,,,,16.0902,15.69354,,,,,,,,,,49.16207,49.211,48.95858,101.50708770752,100.830917358398,95.18473,94.14851,,,55.7942008972168,,,,,,,,,,,,,64.2789993286133,55.9877815246582,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,18.361153262519,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,83.75,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,,,,,,,,,,,,,,,,,,28.1,,,,,,,,,,126.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,19.6,16.5,,,0.7596189,2.22242,53.262,57.152,1.490189,4.622168,5.61600017547607,11.9809999465942,7.625827,16.80601,51.017,65.422,1.68,0.92,6.1356373,12.1838498,92.37415,83.19394,0.5332103,0.2276498,12.58457,36.94319,,,,,86.65583,60.83436,,,,,,,53.786,70.178,59.17,26.12,13236067.0,45.268590911771,10.313,72.7017543859649,72.8370647644608,14.159,5.148,6.778,30.752,68.318,112.402,82.0,79.9,75.0,,,,,1.68,88.575828,81.935605,,,,,,342249.5,359607.0,348292.5,365507.5,352537.5,370341.0,353516.5,371793.5,357255.0,376049.5,363163.0,382390.0,,,,
GBR,2000,,,,,,,,1.00074994564056,1.00559997558594,1.00979995727539,1.15489995479584,79.8925323486328,79.8349533081055,,,,,,48.79821,100.397300720215,100.321968078613,,,,,,,,,,,0.0,0.0,,,81.1064376831055,,,,,16.37758,15.81897,,,,,,,,,,49.17657,49.26549,48.81919,102.403762817383,101.409492492676,95.39748,94.00301,,,58.7454490661621,,,,,,,,,,,,,63.4106483459473,53.5880699157715,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,18.361153262519,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,86.25,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,52.8847725185062,1.0,,,,,,,,,,,,,,,,,,28.1,,,,,,,,,,126.0,1.0,0.0,5200.0,0.0190521719457703,,0.0,0.0,0.0,0.0,36.5,39.2,0.0,0.0,,,,,11.0,10.0,20.1,17.1,,,0.7755545,2.174223,53.832,57.824,1.660895,4.487834,5.59999990463257,11.3020000457764,7.824573,16.01846,51.563,65.907,1.46,0.86,6.1636773,11.5306339,92.17545,83.98151,0.5759293,0.2461939,11.98245,36.28091,,,,,87.24201,61.54484,,,,,,,54.197,70.22,60.47,26.75,13398796.0,45.4014791707928,10.324,77.2086117297699,77.2638826522976,13.362,4.861,6.141,29.058,67.6,108.445,87.7,80.2,75.4,,,,,1.64,88.874827,82.510208,,,,,,333466.5,350331.0,342075.5,359330.5,349383.0,366559.5,352677.0,370528.5,353953.0,372554.0,357112.0,376133.0,10.8038879747587,10.544350392699,40.4793811809808,38.1723804515615
